,CountryName,CountryCode,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay
732,United Arab Emirates,ARE,20200320,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,2.0,1.0,2.0,0.0,0.0,140.0,0.0,44.31,44.31
733,United Arab Emirates,ARE,20200321,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,140.0,0.0,44.31,44.31
734,United Arab Emirates,ARE,20200322,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,153.0,2.0,44.31,44.31
735,United Arab Emirates,ARE,20200323,3.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,153.0,2.0,63.89,63.89
736,United Arab Emirates,ARE,20200324,3.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,198.0,2.0,63.89,63.89
737,United Arab Emirates,ARE,20200325,3.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,248.0,2.0,72.48,72.48
738,United Arab Emirates,ARE,20200326,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,333.0,2.0,76.45,76.45
739,United Arab Emirates,ARE,20200327,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,333.0,2.0,87.57,87.57
740,United Arab Emirates,ARE,20200328,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,405.0,2.0,87.57,87.57
741,United Arab Emirates,ARE,20200329,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,468.0,2.0,87.57,87.57
742,United Arab Emirates,ARE,20200330,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,468.0,2.0,87.57,87.57
743,United Arab Emirates,ARE,20200331,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,611.0,5.0,87.57,87.57
744,United Arab Emirates,ARE,20200401,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,664.0,6.0,87.57,87.57
745,United Arab Emirates,ARE,20200402,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,664.0,6.0,87.57,87.57
746,United Arab Emirates,ARE,20200403,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,1024.0,8.0,87.57,87.57
747,United Arab Emirates,ARE,20200404,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,1024.0,8.0,91.54,91.54
748,United Arab Emirates,ARE,20200405,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,42477876106.0,,2.0,1.0,2.0,0.0,0.0,1505.0,10.0,91.54,91.54
749,United Arab Emirates,ARE,20200406,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,1799.0,10.0,91.54,91.54
750,United Arab Emirates,ARE,20200407,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,2076.0,11.0,91.54,91.54
751,United Arab Emirates,ARE,20200408,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,2359.0,12.0,91.54,91.54
752,United Arab Emirates,ARE,20200409,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,2659.0,12.0,91.54,91.54
753,United Arab Emirates,ARE,20200410,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,2990.0,14.0,91.54,91.54
754,United Arab Emirates,ARE,20200411,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,3360.0,16.0,91.54,91.54
755,United Arab Emirates,ARE,20200412,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,1.0,2.0,0.0,0.0,3736.0,20.0,91.54,91.54
756,United Arab Emirates,ARE,20200413,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,3.0,2.0,0.0,0.0,4123.0,22.0,91.54,91.54
757,United Arab Emirates,ARE,20200414,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,3.0,2.0,0.0,0.0,4521.0,25.0,91.54,91.54
758,United Arab Emirates,ARE,20200415,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,3.0,2.0,0.0,0.0,4933.0,28.0,91.54,91.54
759,United Arab Emirates,ARE,20200416,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,,2.0,3.0,2.0,0.0,0.0,5365.0,33.0,91.54,91.54
760,United Arab Emirates,ARE,20200417,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,5825.0,33.0,90.74,90.74
761,United Arab Emirates,ARE,20200418,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,5825.0,35.0,90.74,90.74
762,United Arab Emirates,ARE,20200419,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,6302.0,37.0,90.74,90.74
763,United Arab Emirates,ARE,20200420,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,6781.0,41.0,90.74,90.74
764,United Arab Emirates,ARE,20200421,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,7265.0,43.0,90.74,90.74
765,United Arab Emirates,ARE,20200422,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,7755.0,46.0,90.74,90.74
766,United Arab Emirates,ARE,20200423,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,8238.0,52.0,90.74,90.74
767,United Arab Emirates,ARE,20200424,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,8756.0,56.0,90.74,90.74
768,United Arab Emirates,ARE,20200425,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,9281.0,64.0,90.74,90.74
769,United Arab Emirates,ARE,20200426,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,9813.0,64.0,90.74,90.74
770,United Arab Emirates,ARE,20200427,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,10349.0,76.0,90.74,90.74
771,United Arab Emirates,ARE,20200428,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,10839.0,82.0,90.74,90.74
772,United Arab Emirates,ARE,20200429,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,11380.0,89.0,90.74,90.74
773,United Arab Emirates,ARE,20200430,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,,,2.0,3.0,2.0,0.0,0.0,11929.0,98.0,90.74,90.74
774,United Arab Emirates,ARE,20200501,3.0,,,,1.0,,2.0,,0.0,2.0,,,,,,,,12481.0,105.0,,
775,United Arab Emirates,ARE,20200502,3.0,,,,1.0,,2.0,,0.0,2.0,,,,,,,,13038.0,111.0,,
776,United Arab Emirates,ARE,20200503,3.0,,,,1.0,,2.0,,,,,,,,,,,13599.0,119.0,,
777,United Arab Emirates,ARE,20200504,3.0,,,,1.0,,2.0,,,,,,,,,,,14163.0,126.0,,90.74
778,United Arab Emirates,ARE,20200505,3.0,,,,,,,,,,,,,,,,,14730.0,137.0,,90.74
779,United Arab Emirates,ARE,20200506,3.0,,,,,,,,,,,,,,,,,15192.0,146.0,,90.74
780,United Arab Emirates,ARE,20200507,3.0,,,,,,,,,,,,,,,,,15738.0,157.0,,90.74
781,United Arab Emirates,ARE,20200508,3.0,,,,,,,,,,,,,,,,,16240.0,165.0,,90.74
782,United Arab Emirates,ARE,20200509,3.0,,,,,,,,,,,,,,,,,16793.0,174.0,,90.74
783,United Arab Emirates,ARE,20200510,3.0,,,,,,,,,,,,,,,,,,,,90.74
784,Argentina,ARG,20200101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
785,Argentina,ARG,20200102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
786,Argentina,ARG,20200103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
787,Argentina,ARG,20200104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
788,Argentina,ARG,20200105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
789,Argentina,ARG,20200106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
790,Argentina,ARG,20200107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
791,Argentina,ARG,20200108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
792,Argentina,ARG,20200109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
793,Argentina,ARG,20200110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
794,Argentina,ARG,20200111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
795,Argentina,ARG,20200112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
796,Argentina,ARG,20200113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
797,Argentina,ARG,20200114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
798,Argentina,ARG,20200115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
799,Argentina,ARG,20200116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
800,Argentina,ARG,20200117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
801,Argentina,ARG,20200118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
802,Argentina,ARG,20200119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
803,Argentina,ARG,20200120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
804,Argentina,ARG,20200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
805,Argentina,ARG,20200122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
806,Argentina,ARG,20200123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
807,Argentina,ARG,20200124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
808,Argentina,ARG,20200125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
809,Argentina,ARG,20200126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
810,Argentina,ARG,20200127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
811,Argentina,ARG,20200128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
812,Argentina,ARG,20200129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
813,Argentina,ARG,20200130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
814,Argentina,ARG,20200131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
815,Argentina,ARG,20200201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
816,Argentina,ARG,20200202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
817,Argentina,ARG,20200203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
818,Argentina,ARG,20200204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
819,Argentina,ARG,20200205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
820,Argentina,ARG,20200206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
821,Argentina,ARG,20200207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
822,Argentina,ARG,20200208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
823,Argentina,ARG,20200209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
824,Argentina,ARG,20200210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
825,Argentina,ARG,20200211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
826,Argentina,ARG,20200212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
827,Argentina,ARG,20200213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
828,Argentina,ARG,20200214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
829,Argentina,ARG,20200215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
830,Argentina,ARG,20200216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
831,Argentina,ARG,20200217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
832,Argentina,ARG,20200218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
833,Argentina,ARG,20200219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
834,Argentina,ARG,20200220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
835,Argentina,ARG,20200221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
836,Argentina,ARG,20200222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
837,Argentina,ARG,20200223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
838,Argentina,ARG,20200224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
839,Argentina,ARG,20200225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
840,Argentina,ARG,20200226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
841,Argentina,ARG,20200227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
842,Argentina,ARG,20200228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
843,Argentina,ARG,20200229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
844,Argentina,ARG,20200301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
845,Argentina,ARG,20200302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
846,Argentina,ARG,20200303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,11.11,11.11
847,Argentina,ARG,20200304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,11.11,11.11
848,Argentina,ARG,20200305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,11.11,11.11
849,Argentina,ARG,20200306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,11.11,11.11
850,Argentina,ARG,20200307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,11.11,11.11
851,Argentina,ARG,20200308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,1.0,11.11,11.11
852,Argentina,ARG,20200309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,12.0,1.0,11.11,11.11
853,Argentina,ARG,20200310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,26000000.0,0.0,,,11.11,11.11
854,Argentina,ARG,20200311,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.0,1.0,24.61,24.61
855,Argentina,ARG,20200312,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,24.61,24.61
856,Argentina,ARG,20200313,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,31.0,1.0,24.61,24.61
857,Argentina,ARG,20200314,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,34.0,2.0,24.61,24.61
858,Argentina,ARG,20200315,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,45.0,2.0,24.61,24.61
859,Argentina,ARG,20200316,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,56.0,2.0,41.27,41.27
860,Argentina,ARG,20200317,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10000000000.0,0.0,2.0,1.0,1.0,0.0,0.0,65.0,2.0,41.27,41.27
861,Argentina,ARG,20200318,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,79.0,2.0,41.27,41.27
862,Argentina,ARG,20200319,3.0,3.0,2.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,97.0,2.0,77.78,77.78
863,Argentina,ARG,20200320,3.0,3.0,2.0,4.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,128.0,3.0,88.89,88.89
864,Argentina,ARG,20200321,3.0,3.0,2.0,4.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,158.0,3.0,88.89,88.89
865,Argentina,ARG,20200322,3.0,3.0,2.0,4.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,225.0,4.0,88.89,88.89
866,Argentina,ARG,20200323,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,266.0,4.0,100.0,100.0
867,Argentina,ARG,20200324,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,301.0,4.0,100.0,100.0
868,Argentina,ARG,20200325,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,387.0,6.0,100.0,100.0
869,Argentina,ARG,20200326,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,502.0,8.0,100.0,100.0
870,Argentina,ARG,20200327,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,589.0,12.0,100.0,100.0
871,Argentina,ARG,20200328,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,690.0,17.0,100.0,100.0
872,Argentina,ARG,20200329,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,745.0,19.0,100.0,100.0
873,Argentina,ARG,20200330,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,820.0,20.0,100.0,100.0
874,Argentina,ARG,20200331,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,465872313.99,0.0,2.0,1.0,1.0,0.0,0.0,966.0,24.0,100.0,100.0
875,Argentina,ARG,20200401,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,966.0,24.0,100.0,100.0
876,Argentina,ARG,20200402,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1133.0,31.0,100.0,100.0
877,Argentina,ARG,20200403,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1133.0,34.0,100.0,100.0
878,Argentina,ARG,20200404,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1265.0,37.0,100.0,100.0
