CountryName,CountryCode,Date,StringencyIndex,
Aruba,ABW,1/01/2020,0,"	"
Aruba,ABW,2/01/2020,0,"	"
Aruba,ABW,3/01/2020,0,"	"
Aruba,ABW,4/01/2020,0,"	"
Aruba,ABW,5/01/2020,0,"	"
Aruba,ABW,6/01/2020,0,"	"
Aruba,ABW,7/01/2020,0,"	"
Aruba,ABW,8/01/2020,0,"	"
Aruba,ABW,9/01/2020,0,"	"
Aruba,ABW,10/01/2020,0,"	"
Aruba,ABW,11/01/2020,0,"	"
Aruba,ABW,12/01/2020,0,"	"
Aruba,ABW,13/01/2020,0,"	"
Aruba,ABW,14/01/2020,0,"	"
Aruba,ABW,15/01/2020,0,"	"
Aruba,ABW,16/01/2020,0,"	"
Aruba,ABW,17/01/2020,0,"	"
Aruba,ABW,18/01/2020,0,"	"
Aruba,ABW,19/01/2020,0,"	"
Aruba,ABW,20/01/2020,0,"	"
Aruba,ABW,21/01/2020,0,"	"
Aruba,ABW,22/01/2020,0,"	"
Aruba,ABW,23/01/2020,0,"	"
Aruba,ABW,24/01/2020,0,"	"
Aruba,ABW,25/01/2020,0,"	"
Aruba,ABW,26/01/2020,0,"	"
Aruba,ABW,27/01/2020,0,"	"
Aruba,ABW,28/01/2020,0,"	"
Aruba,ABW,29/01/2020,0,"	"
Aruba,ABW,30/01/2020,0,"	"
Aruba,ABW,31/01/2020,0,"	"
Aruba,ABW,1/02/2020,0,"	"
Aruba,ABW,2/02/2020,0,"	"
Aruba,ABW,3/02/2020,0,"	"
Aruba,ABW,4/02/2020,0,"	"
Aruba,ABW,5/02/2020,0,"	"
Aruba,ABW,6/02/2020,0,"	"
Aruba,ABW,7/02/2020,0,"	"
Aruba,ABW,8/02/2020,0,"	"
Aruba,ABW,9/02/2020,0,"	"
Aruba,ABW,10/02/2020,0,"	"
Aruba,ABW,11/02/2020,0,"	"
Aruba,ABW,12/02/2020,0,"	"
Aruba,ABW,13/02/2020,0,"	"
Aruba,ABW,14/02/2020,0,"	"
Aruba,ABW,15/02/2020,0,"	"
Aruba,ABW,16/02/2020,0,"	"
Aruba,ABW,17/02/2020,0,"	"
Aruba,ABW,18/02/2020,0,"	"
Aruba,ABW,19/02/2020,0,"	"
Aruba,ABW,20/02/2020,0,"	"
Aruba,ABW,21/02/2020,0,"	"
Aruba,ABW,22/02/2020,0,"	"
Aruba,ABW,23/02/2020,0,"	"
Aruba,ABW,24/02/2020,0,"	"
Aruba,ABW,25/02/2020,0,"	"
Aruba,ABW,26/02/2020,0,"	"
Aruba,ABW,27/02/2020,0,"	"
Aruba,ABW,28/02/2020,0,"	"
Aruba,ABW,29/02/2020,0,"	"
Aruba,ABW,1/03/2020,0,"	"
Aruba,ABW,2/03/2020,0,"	"
Aruba,ABW,3/03/2020,0,"	"
Aruba,ABW,4/03/2020,0,"	"
Aruba,ABW,5/03/2020,0,"	"
Aruba,ABW,6/03/2020,0,"	"
Aruba,ABW,7/03/2020,0,"	"
Aruba,ABW,8/03/2020,0,"	"
Aruba,ABW,9/03/2020,0,"	"
Aruba,ABW,10/03/2020,0,"	"
Aruba,ABW,11/03/2020,0,"	"
Aruba,ABW,12/03/2020,0,"	"
Aruba,ABW,13/03/2020,0,"	"
Aruba,ABW,14/03/2020,0,"	"
Aruba,ABW,15/03/2020,14.29,"	"
Aruba,ABW,16/03/2020,28.57,"	"
Aruba,ABW,17/03/2020,28.57,"	"
Aruba,ABW,18/03/2020,42.86,"	"
Aruba,ABW,19/03/2020,42.86,"	"
Aruba,ABW,20/03/2020,42.86,"	"
Aruba,ABW,21/03/2020,66.67,"	"
Aruba,ABW,22/03/2020,66.67,"	"
Aruba,ABW,23/03/2020,66.67,"	"
Aruba,ABW,24/03/2020,66.67,"	"
Aruba,ABW,25/03/2020,66.67,"	"
Aruba,ABW,26/03/2020,66.67,"	"
Aruba,ABW,27/03/2020,66.67,"	"
Aruba,ABW,28/03/2020,66.67,"	"
Aruba,ABW,29/03/2020,85.71,"	"
Aruba,ABW,30/03/2020,85.71,"	"
Aruba,ABW,31/03/2020,85.71,"	"
Aruba,ABW,1/04/2020,85.71,"	"
Aruba,ABW,2/04/2020,85.71,"	"
Aruba,ABW,3/04/2020,85.71,"	"
Aruba,ABW,4/04/2020,85.71,"	"
Aruba,ABW,5/04/2020,85.71,"	"
Aruba,ABW,6/04/2020,85.71,"	"
Aruba,ABW,7/04/2020,85.71,"	"
Aruba,ABW,8/04/2020,85.71,"	"
Aruba,ABW,9/04/2020,85.71,"	"
Aruba,ABW,10/04/2020,85.71,"	"
Aruba,ABW,11/04/2020,85.71,"	"
Aruba,ABW,12/04/2020,85.71,"	"
Aruba,ABW,13/04/2020,85.71,"	"
Aruba,ABW,14/04/2020,85.71,"	"
Aruba,ABW,15/04/2020,85.71,"	"
Aruba,ABW,16/04/2020,85.71,"	"
Aruba,ABW,17/04/2020,85.71,"	"
Aruba,ABW,18/04/2020,85.71,"	"
Aruba,ABW,19/04/2020,85.71,"	"
Aruba,ABW,20/04/2020,85.71,"	"
Aruba,ABW,21/04/2020,85.71,"	"
Aruba,ABW,22/04/2020,85.71,"	"
Aruba,ABW,23/04/2020,85.71,"	"
Aruba,ABW,24/04/2020,85.71,"	"
Afghanistan,AFG,1/01/2020,0,"	"
Afghanistan,AFG,2/01/2020,0,"	"
Afghanistan,AFG,3/01/2020,0,"	"
Afghanistan,AFG,4/01/2020,0,"	"
Afghanistan,AFG,5/01/2020,0,"	"
Afghanistan,AFG,6/01/2020,0,"	"
Afghanistan,AFG,7/01/2020,0,"	"
Afghanistan,AFG,8/01/2020,0,"	"
Afghanistan,AFG,9/01/2020,0,"	"
Afghanistan,AFG,10/01/2020,0,"	"
Afghanistan,AFG,11/01/2020,0,"	"
Afghanistan,AFG,12/01/2020,0,"	"
Afghanistan,AFG,13/01/2020,0,"	"
Afghanistan,AFG,14/01/2020,0,"	"
Afghanistan,AFG,15/01/2020,0,"	"
Afghanistan,AFG,16/01/2020,0,"	"
Afghanistan,AFG,17/01/2020,0,"	"
Afghanistan,AFG,18/01/2020,0,"	"
Afghanistan,AFG,19/01/2020,0,"	"
Afghanistan,AFG,20/01/2020,0,"	"
Afghanistan,AFG,21/01/2020,0,"	"
Afghanistan,AFG,22/01/2020,0,"	"
Afghanistan,AFG,23/01/2020,0,"	"
Afghanistan,AFG,24/01/2020,0,"	"
Afghanistan,AFG,25/01/2020,0,"	"
Afghanistan,AFG,26/01/2020,0,"	"
Afghanistan,AFG,27/01/2020,0,"	"
Afghanistan,AFG,28/01/2020,0,"	"
Afghanistan,AFG,29/01/2020,0,"	"
Afghanistan,AFG,30/01/2020,0,"	"
Afghanistan,AFG,31/01/2020,0,"	"
Afghanistan,AFG,1/02/2020,0,"	"
Afghanistan,AFG,2/02/2020,0,"	"
Afghanistan,AFG,3/02/2020,0,"	"
Afghanistan,AFG,4/02/2020,0,"	"
Afghanistan,AFG,5/02/2020,0,"	"
Afghanistan,AFG,6/02/2020,0,"	"
Afghanistan,AFG,7/02/2020,0,"	"
Afghanistan,AFG,8/02/2020,0,"	"
Afghanistan,AFG,9/02/2020,0,"	"
Afghanistan,AFG,10/02/2020,0,"	"
Afghanistan,AFG,11/02/2020,0,"	"
Afghanistan,AFG,12/02/2020,0,"	"
Afghanistan,AFG,13/02/2020,0,"	"
Afghanistan,AFG,14/02/2020,0,"	"
Afghanistan,AFG,15/02/2020,0,"	"
Afghanistan,AFG,16/02/2020,0,"	"
Afghanistan,AFG,17/02/2020,0,"	"
Afghanistan,AFG,18/02/2020,0,"	"
Afghanistan,AFG,19/02/2020,0,"	"
Afghanistan,AFG,20/02/2020,0,"	"
Afghanistan,AFG,21/02/2020,0,"	"
Afghanistan,AFG,22/02/2020,0,"	"
Afghanistan,AFG,23/02/2020,0,"	"
Afghanistan,AFG,24/02/2020,0,"	"
Afghanistan,AFG,25/02/2020,0,"	"
Afghanistan,AFG,26/02/2020,0,"	"
Afghanistan,AFG,27/02/2020,0,"	"
Afghanistan,AFG,28/02/2020,0,"	"
Afghanistan,AFG,29/02/2020,0,"	"
Afghanistan,AFG,1/03/2020,23.81,"	"
Afghanistan,AFG,2/03/2020,28.57,"	"
Afghanistan,AFG,3/03/2020,28.57,"	"
Afghanistan,AFG,4/03/2020,28.57,"	"
Afghanistan,AFG,5/03/2020,28.57,"	"
Afghanistan,AFG,6/03/2020,28.57,"	"
Afghanistan,AFG,7/03/2020,28.57,"	"
Afghanistan,AFG,8/03/2020,28.57,"	"
Afghanistan,AFG,9/03/2020,28.57,"	"
Afghanistan,AFG,10/03/2020,28.57,"	"
Afghanistan,AFG,11/03/2020,28.57,"	"
Afghanistan,AFG,12/03/2020,28.57,"	"
Afghanistan,AFG,13/03/2020,28.57,"	"
Afghanistan,AFG,14/03/2020,42.86,"	"
Afghanistan,AFG,15/03/2020,42.86,"	"
Afghanistan,AFG,16/03/2020,42.86,"	"
Afghanistan,AFG,17/03/2020,42.86,"	"
Afghanistan,AFG,18/03/2020,42.86,"	"
Afghanistan,AFG,19/03/2020,42.86,"	"
Afghanistan,AFG,20/03/2020,42.86,"	"
Afghanistan,AFG,21/03/2020,42.86,"	"
Afghanistan,AFG,22/03/2020,42.86,"	"
Afghanistan,AFG,23/03/2020,42.86,"	"
Afghanistan,AFG,24/03/2020,52.38,"	"
Afghanistan,AFG,25/03/2020,52.38,"	"
Afghanistan,AFG,26/03/2020,61.9,"	"
Afghanistan,AFG,27/03/2020,71.43,"	"
Afghanistan,AFG,28/03/2020,71.43,"	"
Afghanistan,AFG,29/03/2020,71.43,"	"
Afghanistan,AFG,30/03/2020,71.43,"	"
Afghanistan,AFG,31/03/2020,71.43,"	"
Afghanistan,AFG,1/04/2020,71.43,"	"
Afghanistan,AFG,2/04/2020,71.43,"	"
Afghanistan,AFG,3/04/2020,71.43,"	"
Afghanistan,AFG,4/04/2020,71.43,"	"
Afghanistan,AFG,5/04/2020,71.43,"	"
Afghanistan,AFG,6/04/2020,71.43,"	"
Afghanistan,AFG,7/04/2020,71.43,"	"
Afghanistan,AFG,8/04/2020,71.43,"	"
Afghanistan,AFG,9/04/2020,71.43,"	"
Afghanistan,AFG,10/04/2020,71.43,"	"
Afghanistan,AFG,11/04/2020,71.43,"	"
Afghanistan,AFG,12/04/2020,71.43,"	"
Afghanistan,AFG,13/04/2020,71.43,"	"
Afghanistan,AFG,14/04/2020,71.43,"	"
Afghanistan,AFG,15/04/2020,71.43,"	"
Afghanistan,AFG,16/04/2020,71.43,"	"
Afghanistan,AFG,17/04/2020,71.43,"	"
Afghanistan,AFG,18/04/2020,71.43,"	"
Afghanistan,AFG,19/04/2020,71.43,"	"
Afghanistan,AFG,20/04/2020,71.43,"	"
Afghanistan,AFG,21/04/2020,71.43,"	"
Afghanistan,AFG,22/04/2020,71.43,"	"
Afghanistan,AFG,23/04/2020,71.43,"	"
Afghanistan,AFG,24/04/2020,71.43,"	"
Angola,AGO,1/01/2020,0,"	"
Angola,AGO,2/01/2020,0,"	"
Angola,AGO,3/01/2020,0,"	"
Angola,AGO,4/01/2020,0,"	"
Angola,AGO,5/01/2020,0,"	"
Angola,AGO,6/01/2020,0,"	"
Angola,AGO,7/01/2020,0,"	"
Angola,AGO,8/01/2020,0,"	"
Angola,AGO,9/01/2020,0,"	"
Angola,AGO,10/01/2020,0,"	"
Angola,AGO,11/01/2020,0,"	"
Angola,AGO,12/01/2020,0,"	"
Angola,AGO,13/01/2020,0,"	"
Angola,AGO,14/01/2020,0,"	"
Angola,AGO,15/01/2020,0,"	"
Angola,AGO,16/01/2020,0,"	"
Angola,AGO,17/01/2020,0,"	"
Angola,AGO,18/01/2020,0,"	"
Angola,AGO,19/01/2020,0,"	"
Angola,AGO,20/01/2020,0,"	"
Angola,AGO,21/01/2020,0,"	"
Angola,AGO,22/01/2020,0,"	"
Angola,AGO,23/01/2020,0,"	"
Angola,AGO,24/01/2020,0,"	"
Angola,AGO,25/01/2020,0,"	"
Angola,AGO,26/01/2020,0,"	"
Angola,AGO,27/01/2020,0,"	"
Angola,AGO,28/01/2020,0,"	"
Angola,AGO,29/01/2020,0,"	"
Angola,AGO,30/01/2020,0,"	"
Angola,AGO,31/01/2020,0,"	"
Angola,AGO,1/02/2020,0,"	"
Angola,AGO,2/02/2020,0,"	"
Angola,AGO,3/02/2020,0,"	"
Angola,AGO,4/02/2020,0,"	"
Angola,AGO,5/02/2020,0,"	"
Angola,AGO,6/02/2020,9.52,"	"
Angola,AGO,7/02/2020,9.52,"	"
Angola,AGO,8/02/2020,9.52,"	"
Angola,AGO,9/02/2020,9.52,"	"
Angola,AGO,10/02/2020,9.52,"	"
Angola,AGO,11/02/2020,9.52,"	"
Angola,AGO,12/02/2020,9.52,"	"
Angola,AGO,13/02/2020,9.52,"	"
Angola,AGO,14/02/2020,9.52,"	"
Angola,AGO,15/02/2020,9.52,"	"
Angola,AGO,16/02/2020,9.52,"	"
Angola,AGO,17/02/2020,9.52,"	"
Angola,AGO,18/02/2020,9.52,"	"
Angola,AGO,19/02/2020,9.52,"	"
Angola,AGO,20/02/2020,9.52,"	"
Angola,AGO,21/02/2020,9.52,"	"
Angola,AGO,22/02/2020,9.52,"	"
Angola,AGO,23/02/2020,9.52,"	"
Angola,AGO,24/02/2020,9.52,"	"
Angola,AGO,25/02/2020,9.52,"	"
Angola,AGO,26/02/2020,9.52,"	"
Angola,AGO,27/02/2020,9.52,"	"
Angola,AGO,28/02/2020,9.52,"	"
Angola,AGO,29/02/2020,9.52,"	"
Angola,AGO,1/03/2020,14.29,"	"
Angola,AGO,2/03/2020,14.29,"	"
Angola,AGO,3/03/2020,14.29,"	"
Angola,AGO,4/03/2020,14.29,"	"
Angola,AGO,5/03/2020,14.29,"	"
Angola,AGO,6/03/2020,14.29,"	"
Angola,AGO,7/03/2020,14.29,"	"
Angola,AGO,8/03/2020,14.29,"	"
Angola,AGO,9/03/2020,14.29,"	"
Angola,AGO,10/03/2020,14.29,"	"
Angola,AGO,11/03/2020,14.29,"	"
Angola,AGO,12/03/2020,14.29,"	"
Angola,AGO,13/03/2020,14.29,"	"
Angola,AGO,14/03/2020,14.29,"	"
Angola,AGO,15/03/2020,14.29,"	"
Angola,AGO,16/03/2020,14.29,"	"
Angola,AGO,17/03/2020,14.29,"	"
Angola,AGO,18/03/2020,14.29,"	"
Angola,AGO,19/03/2020,14.29,"	"
Angola,AGO,20/03/2020,14.29,"	"
Angola,AGO,21/03/2020,14.29,"	"
Angola,AGO,22/03/2020,14.29,"	"
Angola,AGO,23/03/2020,14.29,"	"
Angola,AGO,24/03/2020,47.62,"	"
Angola,AGO,25/03/2020,52.38,"	"
Angola,AGO,26/03/2020,52.38,"	"
Angola,AGO,27/03/2020,71.43,"	"
Angola,AGO,28/03/2020,71.43,"	"
Angola,AGO,29/03/2020,71.43,"	"
Angola,AGO,30/03/2020,71.43,"	"
Angola,AGO,31/03/2020,71.43,"	"
Angola,AGO,1/04/2020,71.43,"	"
Angola,AGO,2/04/2020,71.43,"	"
Angola,AGO,3/04/2020,71.43,"	"
Angola,AGO,4/04/2020,71.43,"	"
Angola,AGO,5/04/2020,71.43,"	"
Angola,AGO,6/04/2020,71.43,"	"
Angola,AGO,7/04/2020,71.43,"	"
Angola,AGO,8/04/2020,71.43,"	"
Angola,AGO,9/04/2020,71.43,"	"
Angola,AGO,10/04/2020,71.43,"	"
Angola,AGO,11/04/2020,71.43,"	"
Angola,AGO,12/04/2020,71.43,"	"
Angola,AGO,13/04/2020,71.43,"	"
Angola,AGO,14/04/2020,71.43,"	"
Angola,AGO,15/04/2020,71.43,"	"
Angola,AGO,16/04/2020,71.43,"	"
Angola,AGO,17/04/2020,71.43,"	"
Angola,AGO,18/04/2020,71.43,"	"
Angola,AGO,19/04/2020,71.43,"	"
Angola,AGO,20/04/2020,71.43,"	"
Angola,AGO,21/04/2020,71.43,"	"
Angola,AGO,22/04/2020,71.43,"	"
Angola,AGO,23/04/2020,71.43,"	"
Angola,AGO,24/04/2020,71.43,"	"
Albania,ALB,1/01/2020,0,"	"
Albania,ALB,2/01/2020,0,"	"
Albania,ALB,3/01/2020,0,"	"
Albania,ALB,4/01/2020,0,"	"
Albania,ALB,5/01/2020,0,"	"
Albania,ALB,6/01/2020,0,"	"
Albania,ALB,7/01/2020,0,"	"
Albania,ALB,8/01/2020,0,"	"
Albania,ALB,9/01/2020,0,"	"
Albania,ALB,10/01/2020,0,"	"
Albania,ALB,11/01/2020,0,"	"
Albania,ALB,12/01/2020,0,"	"
Albania,ALB,13/01/2020,0,"	"
Albania,ALB,14/01/2020,0,"	"
Albania,ALB,15/01/2020,0,"	"
Albania,ALB,16/01/2020,0,"	"
Albania,ALB,17/01/2020,0,"	"
Albania,ALB,18/01/2020,0,"	"
Albania,ALB,19/01/2020,0,"	"
Albania,ALB,20/01/2020,0,"	"
Albania,ALB,21/01/2020,0,"	"
Albania,ALB,22/01/2020,0,"	"
Albania,ALB,23/01/2020,0,"	"
Albania,ALB,24/01/2020,0,"	"
Albania,ALB,25/01/2020,0,"	"
Albania,ALB,26/01/2020,0,"	"
Albania,ALB,27/01/2020,0,"	"
Albania,ALB,28/01/2020,0,"	"
Albania,ALB,29/01/2020,0,"	"
Albania,ALB,30/01/2020,0,"	"
Albania,ALB,31/01/2020,0,"	"
Albania,ALB,1/02/2020,0,"	"
Albania,ALB,2/02/2020,0,"	"
Albania,ALB,3/02/2020,0,"	"
Albania,ALB,4/02/2020,0,"	"
Albania,ALB,5/02/2020,0,"	"
Albania,ALB,6/02/2020,0,"	"
Albania,ALB,7/02/2020,0,"	"
Albania,ALB,8/02/2020,0,"	"
Albania,ALB,9/02/2020,0,"	"
Albania,ALB,10/02/2020,0,"	"
Albania,ALB,11/02/2020,0,"	"
Albania,ALB,12/02/2020,0,"	"
Albania,ALB,13/02/2020,0,"	"
Albania,ALB,14/02/2020,0,"	"
Albania,ALB,15/02/2020,0,"	"
Albania,ALB,16/02/2020,0,"	"
Albania,ALB,17/02/2020,0,"	"
Albania,ALB,18/02/2020,0,"	"
Albania,ALB,19/02/2020,0,"	"
Albania,ALB,20/02/2020,0,"	"
Albania,ALB,21/02/2020,0,"	"
Albania,ALB,22/02/2020,0,"	"
Albania,ALB,23/02/2020,0,"	"
Albania,ALB,24/02/2020,0,"	"
Albania,ALB,25/02/2020,4.76,"	"
Albania,ALB,26/02/2020,4.76,"	"
Albania,ALB,27/02/2020,4.76,"	"
Albania,ALB,28/02/2020,4.76,"	"
Albania,ALB,29/02/2020,4.76,"	"
Albania,ALB,1/03/2020,4.76,"	"
Albania,ALB,2/03/2020,4.76,"	"
Albania,ALB,3/03/2020,4.76,"	"
Albania,ALB,4/03/2020,4.76,"	"
Albania,ALB,5/03/2020,4.76,"	"
Albania,ALB,6/03/2020,4.76,"	"
Albania,ALB,7/03/2020,4.76,"	"
Albania,ALB,8/03/2020,4.76,"	"
Albania,ALB,9/03/2020,52.38,"	"
Albania,ALB,10/03/2020,52.38,"	"
Albania,ALB,11/03/2020,66.67,"	"
Albania,ALB,12/03/2020,85.71,"	"
Albania,ALB,13/03/2020,85.71,"	"
Albania,ALB,14/03/2020,85.71,"	"
Albania,ALB,15/03/2020,85.71,"	"
Albania,ALB,16/03/2020,85.71,"	"
Albania,ALB,17/03/2020,85.71,"	"
Albania,ALB,18/03/2020,85.71,"	"
Albania,ALB,19/03/2020,85.71,"	"
Albania,ALB,20/03/2020,85.71,"	"
Albania,ALB,21/03/2020,85.71,"	"
Albania,ALB,22/03/2020,85.71,"	"
Albania,ALB,23/03/2020,85.71,"	"
Albania,ALB,24/03/2020,85.71,"	"
Albania,ALB,25/03/2020,85.71,"	"
Albania,ALB,26/03/2020,85.71,"	"
Albania,ALB,27/03/2020,85.71,"	"
Albania,ALB,28/03/2020,85.71,"	"
Albania,ALB,29/03/2020,85.71,"	"
Albania,ALB,30/03/2020,85.71,"	"
Albania,ALB,31/03/2020,85.71,"	"
Albania,ALB,1/04/2020,85.71,"	"
Albania,ALB,2/04/2020,85.71,"	"
Albania,ALB,3/04/2020,85.71,"	"
Albania,ALB,4/04/2020,85.71,"	"
Albania,ALB,5/04/2020,85.71,"	"
Albania,ALB,6/04/2020,85.71,"	"
Albania,ALB,7/04/2020,85.71,"	"
Albania,ALB,8/04/2020,85.71,"	"
Albania,ALB,9/04/2020,85.71,"	"
Albania,ALB,10/04/2020,85.71,"	"
Albania,ALB,11/04/2020,85.71,"	"
Albania,ALB,12/04/2020,85.71,"	"
Albania,ALB,13/04/2020,85.71,"	"
Albania,ALB,14/04/2020,85.71,"	"
Albania,ALB,15/04/2020,85.71,"	"
Albania,ALB,16/04/2020,85.71,"	"
Albania,ALB,17/04/2020,85.71,"	"
Albania,ALB,18/04/2020,85.71,"	"
Albania,ALB,19/04/2020,85.71,"	"
Albania,ALB,20/04/2020,85.71,"	"
Albania,ALB,21/04/2020,85.71,"	"
Albania,ALB,22/04/2020,85.71,"	"
Albania,ALB,23/04/2020,85.71,"	"
Albania,ALB,24/04/2020,85.71,"	"
Andorra,AND,1/01/2020,0,"	"
Andorra,AND,2/01/2020,0,"	"
Andorra,AND,3/01/2020,0,"	"
Andorra,AND,4/01/2020,0,"	"
Andorra,AND,5/01/2020,0,"	"
Andorra,AND,6/01/2020,0,"	"
Andorra,AND,7/01/2020,0,"	"
Andorra,AND,8/01/2020,0,"	"
Andorra,AND,9/01/2020,0,"	"
Andorra,AND,10/01/2020,0,"	"
Andorra,AND,11/01/2020,0,"	"
Andorra,AND,12/01/2020,0,"	"
Andorra,AND,13/01/2020,0,"	"
Andorra,AND,14/01/2020,0,"	"
Andorra,AND,15/01/2020,0,"	"
Andorra,AND,16/01/2020,0,"	"
Andorra,AND,17/01/2020,0,"	"
Andorra,AND,18/01/2020,0,"	"
Andorra,AND,19/01/2020,0,"	"
Andorra,AND,20/01/2020,0,"	"
Andorra,AND,21/01/2020,0,"	"
Andorra,AND,22/01/2020,0,"	"
Andorra,AND,23/01/2020,0,"	"
Andorra,AND,24/01/2020,0,"	"
Andorra,AND,25/01/2020,0,"	"
Andorra,AND,26/01/2020,0,"	"
Andorra,AND,27/01/2020,0,"	"
Andorra,AND,28/01/2020,0,"	"
Andorra,AND,29/01/2020,0,"	"
Andorra,AND,30/01/2020,0,"	"
Andorra,AND,31/01/2020,0,"	"
Andorra,AND,1/02/2020,0,"	"
Andorra,AND,2/02/2020,0,"	"
Andorra,AND,3/02/2020,0,"	"
Andorra,AND,4/02/2020,0,"	"
Andorra,AND,5/02/2020,0,"	"
Andorra,AND,6/02/2020,0,"	"
Andorra,AND,7/02/2020,0,"	"
Andorra,AND,8/02/2020,0,"	"
Andorra,AND,9/02/2020,0,"	"
Andorra,AND,10/02/2020,0,"	"
Andorra,AND,11/02/2020,0,"	"
Andorra,AND,12/02/2020,0,"	"
Andorra,AND,13/02/2020,0,"	"
Andorra,AND,14/02/2020,0,"	"
Andorra,AND,15/02/2020,0,"	"
Andorra,AND,16/02/2020,0,"	"
Andorra,AND,17/02/2020,0,"	"
Andorra,AND,18/02/2020,0,"	"
Andorra,AND,19/02/2020,0,"	"
Andorra,AND,20/02/2020,0,"	"
Andorra,AND,21/02/2020,0,"	"
Andorra,AND,22/02/2020,0,"	"
Andorra,AND,23/02/2020,0,"	"
Andorra,AND,24/02/2020,0,"	"
Andorra,AND,25/02/2020,0,"	"
Andorra,AND,26/02/2020,0,"	"
Andorra,AND,27/02/2020,0,"	"
Andorra,AND,28/02/2020,0,"	"
Andorra,AND,29/02/2020,0,"	"
Andorra,AND,1/03/2020,0,"	"
Andorra,AND,2/03/2020,0,"	"
Andorra,AND,3/03/2020,0,"	"
Andorra,AND,4/03/2020,0,"	"
Andorra,AND,5/03/2020,0,"	"
Andorra,AND,6/03/2020,0,"	"
Andorra,AND,7/03/2020,0,"	"
Andorra,AND,8/03/2020,0,"	"
Andorra,AND,9/03/2020,0,"	"
Andorra,AND,10/03/2020,0,"	"
Andorra,AND,11/03/2020,0,"	"
Andorra,AND,12/03/2020,0,"	"
Andorra,AND,13/03/2020,0,"	"
Andorra,AND,14/03/2020,0,"	"
Andorra,AND,15/03/2020,0,"	"
Andorra,AND,16/03/2020,14.29,"	"
Andorra,AND,17/03/2020,14.29,"	"
Andorra,AND,18/03/2020,14.29,"	"
Andorra,AND,19/03/2020,14.29,"	"
Andorra,AND,20/03/2020,14.29,"	"
Andorra,AND,21/03/2020,14.29,"	"
Andorra,AND,22/03/2020,14.29,"	"
Andorra,AND,23/03/2020,14.29,"	"
Andorra,AND,24/03/2020,14.29,"	"
Andorra,AND,25/03/2020,57.14,"	"
Andorra,AND,26/03/2020,57.14,"	"
Andorra,AND,27/03/2020,57.14,"	"
Andorra,AND,28/03/2020,57.14,"	"
Andorra,AND,29/03/2020,57.14,"	"
Andorra,AND,30/03/2020,57.14,"	"
Andorra,AND,31/03/2020,57.14,"	"
Andorra,AND,1/04/2020,57.14,"	"
Andorra,AND,2/04/2020,57.14,"	"
Andorra,AND,3/04/2020,57.14,"	"
Andorra,AND,4/04/2020,57.14,"	"
Andorra,AND,5/04/2020,57.14,"	"
Andorra,AND,6/04/2020,57.14,"	"
Andorra,AND,7/04/2020,57.14,"	"
Andorra,AND,8/04/2020,71.43,"	"
Andorra,AND,9/04/2020,71.43,"	"
Andorra,AND,10/04/2020,71.43,"	"
Andorra,AND,11/04/2020,71.43,"	"
Andorra,AND,12/04/2020,71.43,"	"
Andorra,AND,13/04/2020,71.43,"	"
Andorra,AND,14/04/2020,71.43,"	"
Andorra,AND,15/04/2020,71.43,"	"
Andorra,AND,16/04/2020,71.43,"	"
Andorra,AND,17/04/2020,71.43,"	"
Andorra,AND,18/04/2020,71.43,"	"
Andorra,AND,19/04/2020,71.43,"	"
Andorra,AND,20/04/2020,71.43,"	"
Andorra,AND,21/04/2020,71.43,"	"
Andorra,AND,22/04/2020,71.43,"	"
Andorra,AND,23/04/2020,71.43,"	"
Andorra,AND,24/04/2020,71.43,"	"
United Arab Emirates,ARE,1/01/2020,0,"	"
United Arab Emirates,ARE,2/01/2020,0,"	"
United Arab Emirates,ARE,3/01/2020,0,"	"
United Arab Emirates,ARE,4/01/2020,0,"	"
United Arab Emirates,ARE,5/01/2020,0,"	"
United Arab Emirates,ARE,6/01/2020,0,"	"
United Arab Emirates,ARE,7/01/2020,0,"	"
United Arab Emirates,ARE,8/01/2020,0,"	"
United Arab Emirates,ARE,9/01/2020,0,"	"
United Arab Emirates,ARE,10/01/2020,0,"	"
United Arab Emirates,ARE,11/01/2020,0,"	"
United Arab Emirates,ARE,12/01/2020,0,"	"
United Arab Emirates,ARE,13/01/2020,0,"	"
United Arab Emirates,ARE,14/01/2020,0,"	"
United Arab Emirates,ARE,15/01/2020,0,"	"
United Arab Emirates,ARE,16/01/2020,0,"	"
United Arab Emirates,ARE,17/01/2020,0,"	"
United Arab Emirates,ARE,18/01/2020,0,"	"
United Arab Emirates,ARE,19/01/2020,0,"	"
United Arab Emirates,ARE,20/01/2020,0,"	"
United Arab Emirates,ARE,21/01/2020,0,"	"
United Arab Emirates,ARE,22/01/2020,0,"	"
United Arab Emirates,ARE,23/01/2020,4.76,"	"
United Arab Emirates,ARE,24/01/2020,4.76,"	"
United Arab Emirates,ARE,25/01/2020,4.76,"	"
United Arab Emirates,ARE,26/01/2020,4.76,"	"
United Arab Emirates,ARE,27/01/2020,4.76,"	"
United Arab Emirates,ARE,28/01/2020,4.76,"	"
United Arab Emirates,ARE,29/01/2020,4.76,"	"
United Arab Emirates,ARE,30/01/2020,4.76,"	"
United Arab Emirates,ARE,31/01/2020,4.76,"	"
United Arab Emirates,ARE,1/02/2020,4.76,"	"
United Arab Emirates,ARE,2/02/2020,4.76,"	"
